scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radius_styloid_process,radius_styloid_process,radius_styloid_process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
131,-1.2147511,-0.8558984,43.338394,4.3026085,-1.7379822,26.80265,5.2210727,-1.4576149,24.094105,7.551079,-1.5521526,16.9578,8.606071,-1.399949,13.763834
132,-1.9637493,-1.6101704,44.98518,4.2297335,-1.7670492,27.072521,5.147997,-1.4766971,24.328194,7.512206,-1.568327,17.074432,8.580321,-1.4176953,13.824636
133,-2.1600676,-2.4715772,44.926437,4.2012644,-1.7487608,27.115103,5.123365,-1.460252,24.37676,7.49521,-1.5650628,17.094334,8.55502,-1.4197241,13.84259
134,-1.8198608,-3.2710714,43.532722,4.226934,-1.7539375,27.080154,5.1161237,-1.4802122,24.402304,7.4897637,-1.5774049,17.106035,8.552614,-1.4233774,13.849177
135,-1.1640491,-3.8117454,41.56609,4.237474,-1.7527874,27.060854,5.1185064,-1.4817996,24.40873,7.4942946,-1.5777433,17.112694,8.557075,-1.4263887,13.852491
136,-0.6474762,-4.038251,39.9307,4.237924,-1.729482,27.015516,5.1180573,-1.4689792,24.399883,7.492343,-1.5695318,17.111275,8.556541,-1.4241979,13.851433
137,-0.461543,-4.0549064,39.446453,4.3192444,-1.713324,26.838444,5.1665535,-1.464696,24.27329,7.521503,-1.5651996,17.021261,8.582348,-1.4200795,13.777997
138,-0.5946248,-3.8889742,40.132164,4.363959,-1.7098869,26.718529,5.2230215,-1.4574,24.113335,7.557106,-1.5610958,16.921535,8.577419,-1.417525,13.692109
139,-1.1332932,-3.5227675,41.745335,4.369264,-1.7177297,26.74292,5.226618,-1.4561218,24.10433,7.556363,-1.5587153,16.91083,8.574943,-1.4123574,13.688809
140,-1.63664,-2.878673,43.37411,4.3508186,-1.7237375,26.768578,5.233632,-1.4525069,24.07567,7.5575337,-1.5567335,16.896175,8.575796,-1.4117044,13.677415
